Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	11	4.417670682730924	5.166101169534765E-7	ENSG00000137807, ENSG00000204843, ENSG00000121621, ENSG00000138160, ENSG00000137100, ENSG00000100600, ENSG00000138778, ENSG00000142945, ENSG00000175203, ENSG00000161800, ENSG00000090889	231	92	16792	8.69151138716356	5.835992225851072E-4	5.837694321574285E-5	5.693043488827312E-5
GOTERM_BP_DIRECT	GO:0000070~mitotic sister chromatid segregation	7	2.8112449799196786	8.811415998741938E-7	ENSG00000117650, ENSG00000166851, ENSG00000137804, ENSG00000080986, ENSG00000128944, ENSG00000183137, ENSG00000117697	231	25	16792	20.353939393939395	9.951949113141678E-4	9.051727344162174E-5	8.827436755103288E-5
UP_KEYWORDS	Ubl conjugation	45	18.072289156626507	9.085716803996525E-7	ENSG00000137807, ENSG00000108106, ENSG00000197056, ENSG00000137804, ENSG00000182718, ENSG00000131747, ENSG00000112983, ENSG00000138778, ENSG00000064961, ENSG00000134057, ENSG00000198668, ENSG00000170312, ENSG00000154767, ENSG00000137267, ENSG00000178999, ENSG00000117399, ENSG00000186480, ENSG00000121621, ENSG00000166851, ENSG00000134690, ENSG00000138592, ENSG00000145495, ENSG00000142945, ENSG00000087586, ENSG00000169607, ENSG00000164611, ENSG00000109971, ENSG00000148700, ENSG00000150093, ENSG00000129195, ENSG00000105968, ENSG00000111665, ENSG00000169679, ENSG00000204843, ENSG00000011426, ENSG00000005175, ENSG00000088325, ENSG00000126787, ENSG00000102038, ENSG00000182134, ENSG00000148773, ENSG00000129810, ENSG00000185745, ENSG00000183765, ENSG00000123473	247	1705	20581	2.1991641635105132	2.4800942202063414E-4	1.9080005288392703E-5	1.7542422444639443E-5
UP_KEYWORDS	Chromosome partition	8	3.2128514056224895	9.861937131981923E-7	ENSG00000169679, ENSG00000117650, ENSG00000163535, ENSG00000142945, ENSG00000137812, ENSG00000129810, ENSG00000164611, ENSG00000117697	247	45	20581	14.813135402609088	2.6919477705600325E-4	1.923077740736475E-5	1.7681044429481875E-5
UP_KEYWORDS	ATP-binding	39	15.66265060240964	1.4857627627689594E-6	ENSG00000137807, ENSG00000108106, ENSG00000118193, ENSG00000131747, ENSG00000137601, ENSG00000138778, ENSG00000152942, ENSG00000112984, ENSG00000112742, ENSG00000133026, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000117650, ENSG00000121621, ENSG00000166851, ENSG00000179918, ENSG00000168078, ENSG00000123983, ENSG00000142945, ENSG00000087586, ENSG00000167900, ENSG00000090889, ENSG00000184009, ENSG00000073969, ENSG00000109971, ENSG00000165304, ENSG00000152495, ENSG00000117528, ENSG00000169679, ENSG00000136682, ENSG00000186871, ENSG00000138182, ENSG00000138160, ENSG00000082146, ENSG00000102038, ENSG00000148773, ENSG00000164885, ENSG00000183765	247	1391	20581	2.3361837375610124	4.055312855236748E-4	2.704088228239506E-5	2.4861763563667255E-5
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	10	4.016064257028113	1.608283502278089E-6	ENSG00000137807, ENSG00000121621, ENSG00000138182, ENSG00000138160, ENSG00000118193, ENSG00000138778, ENSG00000142945, ENSG00000112984, ENSG00000161800, ENSG00000090889	231	81	16792	8.974400085511196	0.0018157114169280453	1.5144669646452005E-4	1.476940349592045E-4
UP_KEYWORDS	Coiled coil	65	26.104417670682732	2.5698766328956803E-6	ENSG00000040275, ENSG00000118193, ENSG00000154240, ENSG00000152503, ENSG00000020426, ENSG00000064961, ENSG00000110344, ENSG00000133026, ENSG00000198901, ENSG00000154767, ENSG00000013810, ENSG00000117650, ENSG00000102804, ENSG00000137100, ENSG00000138592, ENSG00000142945, ENSG00000183137, ENSG00000090889, ENSG00000122970, ENSG00000152253, ENSG00000066279, ENSG00000117724, ENSG00000143228, ENSG00000138160, ENSG00000088325, ENSG00000163535, ENSG00000126787, ENSG00000129810, ENSG00000137807, ENSG00000127483, ENSG00000123240, ENSG00000137804, ENSG00000112983, ENSG00000080986, ENSG00000138778, ENSG00000175203, ENSG00000112984, ENSG00000114446, ENSG00000138378, ENSG00000121621, ENSG00000198919, ENSG00000084234, ENSG00000161800, ENSG00000121542, ENSG00000109971, ENSG00000132522, ENSG00000214367, ENSG00000109805, ENSG00000163507, ENSG00000129195, ENSG00000173230, ENSG00000152359, ENSG00000072571, ENSG00000137812, ENSG00000138660, ENSG00000204843, ENSG00000011426, ENSG00000150527, ENSG00000138182, ENSG00000085433, ENSG00000182010, ENSG00000258947, ENSG00000122483, ENSG00000128944, ENSG00000148019	247	3036	20581	1.7839435545385203	7.013311745210915E-4	4.3848520048782545E-5	4.031493967855098E-5
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	19	7.630522088353414	3.954494033538508E-6	ENSG00000118193, ENSG00000134057, ENSG00000198668, ENSG00000112984, ENSG00000136122, ENSG00000198901, ENSG00000158402, ENSG00000166333, ENSG00000166851, ENSG00000123975, ENSG00000138160, ENSG00000101447, ENSG00000088325, ENSG00000123983, ENSG00000087586, ENSG00000161800, ENSG00000164885, ENSG00000183765, ENSG00000073969	230	376	16881	3.7088228492136905	0.0016002914162719373	5.338566945276986E-4	5.246295417827753E-4
KEGG_PATHWAY	hsa05130:Pathogenic Escherichia coli infection	8	3.2128514056224895	5.800127700223175E-6	ENSG00000167553, ENSG00000167552, ENSG00000150093, ENSG00000258947, ENSG00000188229, ENSG00000241685, ENSG00000137267, ENSG00000184009	97	51	6879	11.12431776834445	9.160030471634384E-4	4.0379045305568537E-4	3.9356790994035163E-4
UP_KEYWORDS	Nucleus	95	38.152610441767074	6.619469708385558E-6	ENSG00000104147, ENSG00000197056, ENSG00000040275, ENSG00000118193, ENSG00000172795, ENSG00000020426, ENSG00000064961, ENSG00000114346, ENSG00000152942, ENSG00000154920, ENSG00000198901, ENSG00000154767, ENSG00000158402, ENSG00000004897, ENSG00000117697, ENSG00000121766, ENSG00000117650, ENSG00000102804, ENSG00000014824, ENSG00000189159, ENSG00000100867, ENSG00000182481, ENSG00000184661, ENSG00000138592, ENSG00000108061, ENSG00000142945, ENSG00000107175, ENSG00000142546, ENSG00000090889, ENSG00000164611, ENSG00000109674, ENSG00000152495, ENSG00000152253, ENSG00000028839, ENSG00000066279, ENSG00000189060, ENSG00000117724, ENSG00000169679, ENSG00000189266, ENSG00000143228, ENSG00000126945, ENSG00000082146, ENSG00000088325, ENSG00000163535, ENSG00000126787, ENSG00000102038, ENSG00000129810, ENSG00000181625, ENSG00000183765, ENSG00000145687, ENSG00000096654, ENSG00000132952, ENSG00000137807, ENSG00000127483, ENSG00000115738, ENSG00000137804, ENSG00000131747, ENSG00000171320, ENSG00000112983, ENSG00000080986, ENSG00000137601, ENSG00000134057, ENSG00000170312, ENSG00000177700, ENSG00000138378, ENSG00000178999, ENSG00000121621, ENSG00000166851, ENSG00000134690, ENSG00000100325, ENSG00000084234, ENSG00000105053, ENSG00000161800, ENSG00000123485, ENSG00000180304, ENSG00000109971, ENSG00000109805, ENSG00000129195, ENSG00000105968, ENSG00000010292, ENSG00000166181, ENSG00000154813, ENSG00000137812, ENSG00000132002, ENSG00000137575, ENSG00000204569, ENSG00000185480, ENSG00000122008, ENSG00000011426, ENSG00000138182, ENSG00000005075, ENSG00000147400, ENSG00000128944, ENSG00000148773, ENSG00000164885	247	5244	20581	1.5094906999941327	0.0018054893510847103	1.0630089590525043E-4	9.773452334145737E-5
GOTERM_BP_DIRECT	GO:0034501~protein localization to kinetochore	5	2.0080321285140563	6.74997722174957E-6	ENSG00000040275, ENSG00000112742, ENSG00000137812, ENSG00000170312, ENSG00000178999	231	10	16792	36.34632034632035	0.007598484444075515	5.867287892751549E-4	5.721903767975405E-4
KEGG_PATHWAY	hsa04110:Cell cycle	11	4.417670682730924	7.666907336500356E-6	ENSG00000169679, ENSG00000117399, ENSG00000166851, ENSG00000134057, ENSG00000112742, ENSG00000170312, ENSG00000183765, ENSG00000158402, ENSG00000157456, ENSG00000164611, ENSG00000004897	97	124	6879	6.2910708347189885	0.0012106425831868162	4.0379045305568537E-4	3.9356790994035163E-4
GOTERM_BP_DIRECT	GO:0007017~microtubule-based process	7	2.8112449799196786	8.544214272637178E-6	ENSG00000167553, ENSG00000137100, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000175203, ENSG00000137267	231	36	16792	14.134680134680137	0.00960854347400597	6.89640152005715E-4	6.725517234604407E-4
GOTERM_BP_DIRECT	GO:0007080~mitotic metaphase plate congression	7	2.8112449799196786	1.008197953231198E-5	ENSG00000121621, ENSG00000134690, ENSG00000040275, ENSG00000118193, ENSG00000138778, ENSG00000134057, ENSG00000142945	231	37	16792	13.752661752661753	0.011328043309609792	7.595091247675024E-4	7.406894296405201E-4
GOTERM_BP_DIRECT	GO:0031145~anaphase-promoting complex-dependent catabolic process	9	3.614457831325301	1.2398393616533784E-5	ENSG00000117399, ENSG00000166851, ENSG00000108106, ENSG00000134057, ENSG00000087586, ENSG00000170312, ENSG00000164611, ENSG00000004897, ENSG00000178999	231	79	16792	8.281440078908433	0.01391258452342281	8.756365491676985E-4	8.539393603387643E-4
GOTERM_MF_DIRECT	GO:0003777~microtubule motor activity	9	3.614457831325301	1.2702207173662103E-5	ENSG00000137807, ENSG00000121621, ENSG00000138182, ENSG00000138160, ENSG00000118193, ENSG00000138778, ENSG00000142945, ENSG00000112984, ENSG00000090889	230	80	16881	8.257010869565217	0.005131216677933148	0.001286098476333288	0.0012638696137793792
GOTERM_BP_DIRECT	GO:0051310~metaphase plate congression	5	2.0080321285140563	1.557070079753973E-5	ENSG00000101447, ENSG00000080986, ENSG00000138778, ENSG00000142945, ENSG00000117724	231	12	16792	30.28860028860029	0.017441140244441433	0.0010265583704401379	0.00100112152586286
GOTERM_BP_DIRECT	GO:0006890~retrograde vesicle-mediated transport, Golgi to ER	9	3.614457831325301	1.6352257228249984E-5	ENSG00000137807, ENSG00000105402, ENSG00000121621, ENSG00000138160, ENSG00000138778, ENSG00000142945, ENSG00000161800, ENSG00000090889, ENSG00000073969	231	82	16792	7.978460563826417	0.018308526483838405	0.0010265583704401379	0.00100112152586286
GOTERM_MF_DIRECT	GO:0005524~ATP binding	41	16.46586345381526	2.3750517663229077E-5	ENSG00000137807, ENSG00000108106, ENSG00000118193, ENSG00000131747, ENSG00000137601, ENSG00000138778, ENSG00000152942, ENSG00000112984, ENSG00000112742, ENSG00000133026, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000117650, ENSG00000121621, ENSG00000166851, ENSG00000179918, ENSG00000168078, ENSG00000123983, ENSG00000142945, ENSG00000087586, ENSG00000105053, ENSG00000167900, ENSG00000090889, ENSG00000184009, ENSG00000073969, ENSG00000109971, ENSG00000165304, ENSG00000152495, ENSG00000117528, ENSG00000169679, ENSG00000136682, ENSG00000186871, ENSG00000138182, ENSG00000138160, ENSG00000082146, ENSG00000088325, ENSG00000102038, ENSG00000148773, ENSG00000164885, ENSG00000183765	230	1495	16881	2.0128573505889196	0.00957295857251228	0.0019237919307215552	0.0018905412059930344
UP_KEYWORDS	Motor protein	10	4.016064257028113	3.637178552101988E-5	ENSG00000137807, ENSG00000121621, ENSG00000138182, ENSG00000138160, ENSG00000118193, ENSG00000138778, ENSG00000142945, ENSG00000112984, ENSG00000133026, ENSG00000090889	247	135	20581	6.172139751087119	0.009880541546502974	5.516387470688015E-4	5.071843425431106E-4
SMART	SM00220:S_TKc	15	6.024096385542169	4.247769839276488E-5	ENSG00000152495, ENSG00000137601, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000168078, ENSG00000082146, ENSG00000087586, ENSG00000105053, ENSG00000164885, ENSG00000183765, ENSG00000165304	113	359	10057	3.71866295264624	0.004323444150264977	0.0021663626180310086	0.0021451237688346263
UP_SEQ_FEATURE	mutagenesis site	49	19.67871485943775	4.640440087712442E-5	ENSG00000108106, ENSG00000182718, ENSG00000172795, ENSG00000064961, ENSG00000152942, ENSG00000198901, ENSG00000158402, ENSG00000117335, ENSG00000117650, ENSG00000186480, ENSG00000184661, ENSG00000145495, ENSG00000164611, ENSG00000165304, ENSG00000152495, ENSG00000103160, ENSG00000117528, ENSG00000111144, ENSG00000169679, ENSG00000189266, ENSG00000186871, ENSG00000138160, ENSG00000102038, ENSG00000129810, ENSG00000181625, ENSG00000183765, ENSG00000131747, ENSG00000080986, ENSG00000114446, ENSG00000112742, ENSG00000178999, ENSG00000166333, ENSG00000117399, ENSG00000166851, ENSG00000148429, ENSG00000134690, ENSG00000198919, ENSG00000122958, ENSG00000100600, ENSG00000168078, ENSG00000161800, ENSG00000123485, ENSG00000150093, ENSG00000010292, ENSG00000197746, ENSG00000122008, ENSG00000011426, ENSG00000124588, ENSG00000169738	247	2191	20063	1.8165720272664951	0.033846799192004395	0.011492823283901148	0.011430950749398316
GOTERM_MF_DIRECT	GO:0008574~ATP-dependent microtubule motor activity, plus-end-directed	5	2.0080321285140563	6.83364506006436E-5	ENSG00000121621, ENSG00000138182, ENSG00000138160, ENSG00000118193, ENSG00000090889	230	17	16881	21.58695652173913	0.027297703528834205	0.0046127104155434424	0.004532984556509358
GOTERM_BP_DIRECT	GO:0051988~regulation of attachment of spindle microtubules to kinetochore	4	1.6064257028112447	8.524082072397014E-5	ENSG00000117650, ENSG00000114346, ENSG00000128944, ENSG00000161800	231	7	16792	41.53865182436611	0.09183230648036378	0.005069585653583487	0.004943967601990268
SMART	SM00865:SM00865	5	2.0080321285140563	9.133705126890208E-5	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000137267	113	22	10057	20.227272727272727	0.009273537769704632	0.0031054597431426707	0.00307501405938637
SMART	SM00864:SM00864	5	2.0080321285140563	1.3042022586026903E-4	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000137267	113	24	10057	18.541666666666668	0.013215627104979588	0.0033257157594368605	0.003293110702971793
GOTERM_BP_DIRECT	GO:0051983~regulation of chromosome segregation	4	1.6064257028112447	1.3500581823475583E-4	ENSG00000169679, ENSG00000142945, ENSG00000148773, ENSG00000178999	231	8	16792	36.34632034632035	0.14149851900057797	0.006913469378740364	0.006742162172895469
GOTERM_BP_DIRECT	GO:0051256~mitotic spindle midzone assembly	4	1.6064257028112447	1.3500581823475583E-4	ENSG00000137807, ENSG00000161800, ENSG00000090889, ENSG00000178999	231	8	16792	36.34632034632035	0.14149851900057797	0.006913469378740364	0.006742162172895469
INTERPRO	IPR018316:Tubulin/FtsZ, 2-layer sandwich domain	5	2.0080321285140563	1.386998180064516E-4	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000137267	230	22	18559	18.33893280632411	0.06376333094810882	0.013163983170778775	0.012914560331753495
GOTERM_BP_DIRECT	GO:0007094~mitotic spindle assembly checkpoint	5	2.0080321285140563	1.3981538263017768E-4	ENSG00000169679, ENSG00000166851, ENSG00000020426, ENSG00000117724, ENSG00000112742	231	20	16792	18.173160173160174	0.14615229135942676	0.006913469378740364	0.006742162172895469
GOTERM_BP_DIRECT	GO:0032467~positive regulation of cytokinesis	6	2.4096385542168677	1.4071663337259147E-4	ENSG00000137807, ENSG00000138182, ENSG00000118193, ENSG00000114346, ENSG00000161800, ENSG00000178999	231	37	16792	11.78799578799579	0.14702154047879057	0.006913469378740364	0.006742162172895469
INTERPRO	IPR008280:Tubulin/FtsZ, C-terminal	5	2.0080321285140563	1.6628189268352137E-4	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000137267	230	23	18559	17.541587901701323	0.07595126622342929	0.013163983170778775	0.012914560331753495
INTERPRO	IPR023123:Tubulin, C-terminal	5	2.0080321285140563	1.6628189268352137E-4	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000137267	230	23	18559	17.541587901701323	0.07595126622342929	0.013163983170778775	0.012914560331753495
INTERPRO	IPR017975:Tubulin, conserved site	5	2.0080321285140563	1.6628189268352137E-4	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000137267	230	23	18559	17.541587901701323	0.07595126622342929	0.013163983170778775	0.012914560331753495
INTERPRO	IPR000217:Tubulin	5	2.0080321285140563	1.976162514902826E-4	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000137267	230	24	18559	16.8106884057971	0.08960526206341424	0.013409674208269178	0.013155596170638812
GOTERM_BP_DIRECT	GO:0008608~attachment of spindle microtubules to kinetochore	4	1.6064257028112447	2.004617336868353E-4	ENSG00000080986, ENSG00000137812, ENSG00000129810, ENSG00000178999	231	9	16792	32.30784030784031	0.20271611095757003	0.009345983150636906	0.009114401267258293
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	11	4.417670682730924	2.0493493215874555E-4	ENSG00000167863, ENSG00000137807, ENSG00000138182, ENSG00000118193, ENSG00000117528, ENSG00000138778, ENSG00000142945, ENSG00000102038, ENSG00000112984, ENSG00000109971, ENSG00000073969	230	183	16881	4.41176051318603	0.07965543634792538	0.01185694964632742	0.011652014714168674
GOTERM_BP_DIRECT	GO:0007049~cell cycle	12	4.819277108433735	2.06769538730905E-4	ENSG00000117399, ENSG00000132522, ENSG00000100526, ENSG00000171320, ENSG00000020426, ENSG00000152359, ENSG00000064961, ENSG00000087586, ENSG00000152942, ENSG00000164885, ENSG00000123485, ENSG00000178999	231	217	16792	4.0198695313902695	0.20837995061607772	0.009345983150636906	0.009114401267258293
UP_KEYWORDS	Isopeptide bond	29	11.646586345381527	2.2039310035176687E-4	ENSG00000137807, ENSG00000197056, ENSG00000118193, ENSG00000182718, ENSG00000131747, ENSG00000112983, ENSG00000138778, ENSG00000064961, ENSG00000198668, ENSG00000170312, ENSG00000154767, ENSG00000137267, ENSG00000117399, ENSG00000186480, ENSG00000121621, ENSG00000166851, ENSG00000188229, ENSG00000169607, ENSG00000184009, ENSG00000109971, ENSG00000150093, ENSG00000011426, ENSG00000167552, ENSG00000005175, ENSG00000258947, ENSG00000088325, ENSG00000102038, ENSG00000182134, ENSG00000148773	247	1132	20581	2.134622537588876	0.05839926985010213	0.0031667008629490713	0.0029115088520154466
INTERPRO	IPR003008:Tubulin/FtsZ, GTPase domain	5	2.0080321285140563	2.3299223420168857E-4	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000137267	230	25	18559	16.13826086956522	0.1047785901787236	0.013833913905725258	0.013571797642248359
GOTERM_BP_DIRECT	GO:0051439~regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	5	2.0080321285140563	2.4742399729466914E-4	ENSG00000117399, ENSG00000166851, ENSG00000134057, ENSG00000170312, ENSG00000004897	231	23	16792	15.80274797666102	0.24393181205677872	0.01075342757472985	0.010486970962258669
UP_KEYWORDS	Alternative splicing	155	62.24899598393574	2.5159570037850207E-4	ENSG00000130830, ENSG00000182718, ENSG00000154240, ENSG00000152503, ENSG00000064961, ENSG00000114346, ENSG00000154920, ENSG00000133026, ENSG00000198901, ENSG00000154767, ENSG00000117335, ENSG00000004897, ENSG00000117697, ENSG00000186480, ENSG00000102804, ENSG00000137100, ENSG00000100867, ENSG00000108061, ENSG00000145495, ENSG00000142945, ENSG00000183137, ENSG00000165304, ENSG00000103160, ENSG00000133835, ENSG00000189060, ENSG00000135451, ENSG00000131495, ENSG00000154511, ENSG00000196704, ENSG00000005175, ENSG00000082146, ENSG00000163535, ENSG00000123473, ENSG00000181625, ENSG00000183765, ENSG00000164347, ENSG00000132952, ENSG00000127483, ENSG00000113838, ENSG00000215305, ENSG00000131747, ENSG00000171320, ENSG00000112983, ENSG00000138778, ENSG00000134057, ENSG00000137601, ENSG00000112742, ENSG00000112984, ENSG00000178999, ENSG00000167863, ENSG00000100526, ENSG00000198919, ENSG00000182220, ENSG00000109971, ENSG00000174442, ENSG00000150093, ENSG00000112339, ENSG00000173230, ENSG00000119471, ENSG00000072571, ENSG00000136122, ENSG00000137575, ENSG00000172269, ENSG00000138660, ENSG00000122008, ENSG00000011426, ENSG00000150527, ENSG00000101447, ENSG00000122483, ENSG00000164885, ENSG00000070087, ENSG00000040275, ENSG00000172795, ENSG00000020426, ENSG00000110344, ENSG00000152942, ENSG00000158402, ENSG00000121766, ENSG00000117650, ENSG00000087884, ENSG00000189159, ENSG00000184661, ENSG00000138592, ENSG00000107175, ENSG00000090889, ENSG00000121486, ENSG00000122970, ENSG00000198130, ENSG00000181038, ENSG00000136108, ENSG00000066279, ENSG00000117528, ENSG00000170540, ENSG00000005893, ENSG00000111144, ENSG00000189266, ENSG00000169679, ENSG00000030582, ENSG00000149809, ENSG00000088325, ENSG00000092931, ENSG00000126787, ENSG00000102038, ENSG00000129810, ENSG00000185745, ENSG00000145687, ENSG00000137807, ENSG00000123240, ENSG00000065154, ENSG00000137804, ENSG00000175203, ENSG00000203880, ENSG00000170312, ENSG00000166333, ENSG00000148429, ENSG00000122958, ENSG00000100600, ENSG00000084234, ENSG00000100325, ENSG00000168078, ENSG00000121064, ENSG00000105053, ENSG00000169607, ENSG00000073969, ENSG00000123485, ENSG00000148700, ENSG00000128654, ENSG00000132522, ENSG00000214367, ENSG00000067064, ENSG00000163507, ENSG00000129195, ENSG00000105968, ENSG00000175216, ENSG00000166181, ENSG00000111684, ENSG00000152359, ENSG00000241685, ENSG00000154813, ENSG00000137812, ENSG00000132002, ENSG00000197746, ENSG00000185480, ENSG00000204843, ENSG00000035499, ENSG00000138182, ENSG00000167552, ENSG00000085433, ENSG00000182010, ENSG00000258947, ENSG00000182134, ENSG00000128944, ENSG00000148773, ENSG00000148019, ENSG00000120265	247	10587	20581	1.2199114413100782	0.06638792861138199	0.0034342813101665534	0.0031575260397502013
GOTERM_BP_DIRECT	GO:0007088~regulation of mitotic nuclear division	5	2.0080321285140563	2.9373640324694284E-4	ENSG00000117650, ENSG00000138182, ENSG00000148773, ENSG00000136122, ENSG00000158402	231	24	16792	15.144300144300145	0.2824917936731811	0.012293412432186868	0.011988796902893742
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	15	6.024096385542169	4.102822080736468E-4	ENSG00000152495, ENSG00000137601, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000168078, ENSG00000082146, ENSG00000087586, ENSG00000105053, ENSG00000164885, ENSG00000183765, ENSG00000165304	230	359	16881	3.0666707036453915	0.15312179525713654	0.02077053678372837	0.020411539851663926
GOTERM_BP_DIRECT	GO:0000910~cytokinesis	6	2.4096385542168677	4.891658421726086E-4	ENSG00000137807, ENSG00000166851, ENSG00000137100, ENSG00000114346, ENSG00000112984, ENSG00000198901	231	48	16792	9.086580086580087	0.4247166867181207	0.019741335773394562	0.019252169931221953
INTERPRO	IPR008271:Serine/threonine-protein kinase, active site	13	5.220883534136546	5.156085314631401E-4	ENSG00000152495, ENSG00000137601, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000168078, ENSG00000087586, ENSG00000164885, ENSG00000183765, ENSG00000165304	230	312	18559	3.36213768115942	0.21727762688415808	0.027212672493887948	0.02669706396242481
UP_SEQ_FEATURE	binding site:ATP	18	7.228915662650602	5.559723966190803E-4	ENSG00000152495, ENSG00000131747, ENSG00000137601, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000168078, ENSG00000082146, ENSG00000142945, ENSG00000087586, ENSG00000105053, ENSG00000164885, ENSG00000183765, ENSG00000165304	247	558	20063	2.62021679508946	0.3381036053763682	0.10327187267199417	0.10271590027537508
GOTERM_MF_DIRECT	GO:0005200~structural constituent of cytoskeleton	8	3.2128514056224895	7.517781385690874E-4	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000080986, ENSG00000188229, ENSG00000137267, ENSG00000184009, ENSG00000148700	230	110	16881	5.337865612648222	0.2625703982008243	0.03383001623560893	0.03324529990561075
UP_SEQ_FEATURE	domain:Protein kinase	16	6.425702811244979	8.705067702067527E-4	ENSG00000152495, ENSG00000137601, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000168078, ENSG00000082146, ENSG00000087586, ENSG00000105053, ENSG00000164885, ENSG00000183765, ENSG00000165304	247	478	20063	2.71888604678739	0.4759652729653818	0.1122134224571362	0.11160931251120278
UP_SEQ_FEATURE	region of interest:Globular	4	1.6064257028112447	9.061649189001578E-4	ENSG00000189060, ENSG00000142945, ENSG00000112984, ENSG00000090889	247	16	20063	20.30668016194332	0.48966055438117995	0.1122134224571362	0.11160931251120278
UP_KEYWORDS	Serine/threonine-protein kinase	14	5.622489959839357	9.463083019205709E-4	ENSG00000152495, ENSG00000137601, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000168078, ENSG00000087586, ENSG00000164885, ENSG00000183765, ENSG00000165304	247	393	20581	2.968280948996096	0.22776353902942703	0.012302007924967422	0.011310637322955395
COG_ONTOLOGY	Cell division and chromosome partitioning	8	3.2128514056224895	9.652250398991858E-4	ENSG00000138182, ENSG00000150527, ENSG00000173230, ENSG00000154240, ENSG00000080986, ENSG00000152359, ENSG00000138778, ENSG00000090889	30	117	2026	4.617663817663818	0.013428696019029296	0.013513150558588602	0.013513150558588602
INTERPRO	IPR000719:Protein kinase, catalytic domain	16	6.425702811244979	0.00109322658122157	ENSG00000152495, ENSG00000137601, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000168078, ENSG00000082146, ENSG00000087586, ENSG00000105053, ENSG00000164885, ENSG00000183765, ENSG00000165304	230	487	18559	2.651049013480939	0.40522177850748853	0.05192826260802458	0.05094435868492517
GOTERM_BP_DIRECT	GO:0051661~maintenance of centrosome location	3	1.2048192771084338	0.001100628574062715	ENSG00000113838, ENSG00000121957, ENSG00000066279	231	4	16792	54.519480519480524	0.7118848991188005	0.04288656167899545	0.04182388581438318
BIOCARTA	h_ptc1Pathway:Sonic Hedgehog (SHH) Receptor Ptc1 Regulates cell cycle	4	1.6064257028112447	0.0012325169690499372	ENSG00000020426, ENSG00000134057, ENSG00000170312, ENSG00000158402	35	11	1625	16.88311688311688	0.09395125451393094	0.04319715519624601	0.042117226316339865
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	9	3.614457831325301	0.0012380226595001785	ENSG00000117399, ENSG00000166851, ENSG00000198919, ENSG00000134057, ENSG00000087586, ENSG00000170312, ENSG00000164611, ENSG00000004897, ENSG00000178999	231	153	16792	4.276037687802393	0.7533616773402411	0.04663218684117339	0.04547669902563989
KEGG_PATHWAY	hsa04914:Progesterone-mediated oocyte maturation	7	2.8112449799196786	0.0012836889365698129	ENSG00000169679, ENSG00000166851, ENSG00000134057, ENSG00000170312, ENSG00000158402, ENSG00000157456, ENSG00000004897	97	87	6879	5.706007820831852	0.1836835103235538	0.04297046795019961	0.04188260800209329
KEGG_PATHWAY	hsa05016:Huntington's disease	10	4.016064257028113	0.001359824935132899	ENSG00000164919, ENSG00000167863, ENSG00000204843, ENSG00000028839, ENSG00000005075, ENSG00000175203, ENSG00000107175, ENSG00000114446, ENSG00000177700, ENSG00000131495	97	192	6879	3.6936211340206184	0.19345739283719054	0.04297046795019961	0.04188260800209329
