Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030168~platelet activation	7	2.928870292887029	0.0038031646016105764	ENSG00000182866, ENSG00000072110, ENSG00000128340, ENSG00000043462, ENSG00000065357, ENSG00000213658, ENSG00000102245	218	115	16792	4.688631830873554	0.9928332131807033	0.2594158591414372	0.2570138604456832
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	7	2.928870292887029	0.003926096792700888	ENSG00000128340, ENSG00000162704, ENSG00000111229, ENSG00000130429, ENSG00000213658, ENSG00000081237, ENSG00000163466	125	84	6879	4.586	0.5482527680241114	0.07930715521255793	0.07577366809912714
GOTERM_BP_DIRECT	GO:0050862~positive regulation of T cell receptor signaling pathway	3	1.2552301255230125	0.00442191184838926	ENSG00000182866, ENSG00000135426, ENSG00000163519	218	8	16792	28.885321100917434	0.9967964822403922	0.286539887775624	0.2838867406665905
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	8	3.3472803347280333	0.004577829055766833	ENSG00000101608, ENSG00000075624, ENSG00000147065, ENSG00000072110, ENSG00000128340, ENSG00000118680, ENSG00000127314, ENSG00000184009	125	115	6879	3.8283130434782606	0.6041993325872388	0.08406558811499093	0.08032009161481808
GOTERM_MF_DIRECT	GO:0003785~actin monomer binding	4	1.6736401673640167	0.004608316688834434	ENSG00000034510, ENSG00000108518, ENSG00000102879, ENSG00000205542	222	26	16881	11.698544698544698	0.8473976651818563	0.17050771748687407	0.16715621444044904
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	7	2.928870292887029	0.005073439702832595	ENSG00000066294, ENSG00000182866, ENSG00000177885, ENSG00000147065, ENSG00000168003, ENSG00000116815, ENSG00000188404	218	122	16792	4.419611971725072	0.9986285872542199	0.3131037073748116	0.31020459897319297
GOTERM_BP_DIRECT	GO:0016032~viral process	11	4.602510460251046	0.005645050699006328	ENSG00000182866, ENSG00000177885, ENSG00000168610, ENSG00000156298, ENSG00000142507, ENSG00000147168, ENSG00000026025, ENSG00000125354, ENSG00000172349, ENSG00000139687, ENSG00000160752	218	299	16792	2.833788469209291	0.9993488127374212	0.33254480481419096	0.3294656862510966
KEGG_PATHWAY	hsa04650:Natural killer cell mediated cytotoxicity	8	3.3472803347280333	0.006312396946884979	ENSG00000182866, ENSG00000177885, ENSG00000128340, ENSG00000043462, ENSG00000183918, ENSG00000159110, ENSG00000164305, ENSG00000213658	125	122	6879	3.6086557377049178	0.7217250657332497	0.10625868193923046	0.10152438422906673
GOTERM_BP_DIRECT	GO:0030217~T cell differentiation	4	1.6736401673640167	0.006681999992292337	ENSG00000182866, ENSG00000167286, ENSG00000081237, ENSG00000124766	218	30	16792	10.27033639143731	0.9998315605393842	0.3621872550099537	0.35883366931541705
GOTERM_BP_DIRECT	GO:0051639~actin filament network formation	3	1.2552301255230125	0.006986636863617933	ENSG00000072110, ENSG00000162704, ENSG00000136167	218	10	16792	23.108256880733947	0.9998868119955922	0.3621872550099537	0.35883366931541705
GOTERM_BP_DIRECT	GO:0071803~positive regulation of podosome assembly	3	1.2552301255230125	0.006986636863617933	ENSG00000042493, ENSG00000147065, ENSG00000136167	218	10	16792	23.108256880733947	0.9998868119955922	0.3621872550099537	0.35883366931541705
GOTERM_BP_DIRECT	GO:0009967~positive regulation of signal transduction	5	2.092050209205021	0.007967762525534633	ENSG00000177885, ENSG00000141293, ENSG00000183918, ENSG00000155926, ENSG00000213658	218	61	16792	6.313731388178674	0.9999685646814783	0.3845049198108904	0.38094468907190066
GOTERM_BP_DIRECT	GO:0007259~JAK-STAT cascade	4	1.6736401673640167	0.008010519162726883	ENSG00000168610, ENSG00000126561, ENSG00000159110, ENSG00000123609	218	32	16792	9.628440366972479	0.9999702724808256	0.3845049198108904	0.38094468907190066
GOTERM_MF_DIRECT	GO:0003725~double-stranded RNA binding	5	2.092050209205021	0.00833267418577109	ENSG00000147065, ENSG00000072110, ENSG00000168003, ENSG00000026025, ENSG00000124831	222	61	16881	6.232831191847585	0.9668133332797715	0.2826165328007361	0.2770614166768887
UP_KEYWORDS	Protein biosynthesis	7	2.928870292887029	0.00842484639522411	ENSG00000100129, ENSG00000100664, ENSG00000156508, ENSG00000110321, ENSG00000140105, ENSG00000139726, ENSG00000031698	238	152	20581	3.982391640866873	0.8833965183843092	0.16525660236785755	0.15942401640193316
GOTERM_BP_DIRECT	GO:0050776~regulation of immune response	8	3.3472803347280333	0.008491140376786714	ENSG00000158481, ENSG00000198851, ENSG00000153283, ENSG00000167286, ENSG00000183918, ENSG00000188404, ENSG00000102245, ENSG00000160654	218	178	16792	3.4619111431811156	0.999984136735817	0.3930184974398422	0.38937943727836216
KEGG_PATHWAY	hsa04611:Platelet activation	8	3.3472803347280333	0.008849168361722932	ENSG00000101608, ENSG00000075624, ENSG00000149781, ENSG00000043462, ENSG00000172531, ENSG00000118680, ENSG00000127314, ENSG00000184009	125	130	6879	3.3865846153846157	0.8339536090343324	0.1375024622360025	0.13137611490865583
GOTERM_BP_DIRECT	GO:0034329~cell junction assembly	3	1.2552301255230125	0.010074392039292335	ENSG00000169756, ENSG00000075624, ENSG00000184009	218	12	16792	19.256880733944957	0.9999980005229121	0.450221106307685	0.4460523923603916
GOTERM_BP_DIRECT	GO:0030049~muscle filament sliding	4	1.6736401673640167	0.012875842908523906	ENSG00000143549, ENSG00000092841, ENSG00000167460, ENSG00000026025	218	38	16792	8.108160309029454	0.9999999492042815	0.5562364136482327	0.5510860764848231
UP_KEYWORDS	Host-virus interaction	11	4.602510460251046	0.014170846445778467	ENSG00000182866, ENSG00000177885, ENSG00000168610, ENSG00000156298, ENSG00000142507, ENSG00000147168, ENSG00000026025, ENSG00000125354, ENSG00000172349, ENSG00000139687, ENSG00000160752	238	385	20581	2.470708283313326	0.9733546801496742	0.25811184597667924	0.2490020161186788
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	13	5.439330543933055	0.015472144990971394	ENSG00000196591, ENSG00000135046, ENSG00000155957, ENSG00000138795, ENSG00000139644, ENSG00000133112, ENSG00000172936, ENSG00000168610, ENSG00000145779, ENSG00000164305, ENSG00000102245, ENSG00000273841, ENSG00000086061	218	455	16792	2.2007863695937093	0.9999999983269905	0.6468354809128686	0.6408462634970087
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	8	3.3472803347280333	0.016338838750116776	ENSG00000128918, ENSG00000117450, ENSG00000197894, ENSG00000100612, ENSG00000117448, ENSG00000148834, ENSG00000164039, ENSG00000100938	222	200	16881	3.041621621621622	0.9987750219441663	0.511531336253656	0.5014766662535841
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	4	1.6736401673640167	0.016876224408764892	ENSG00000163527, ENSG00000086061, ENSG00000139644, ENSG00000144224	218	42	16792	7.335954565312363	0.9999999997368363	0.6627753585987667	0.6566385497228521
GOTERM_BP_DIRECT	GO:0009725~response to hormone	4	1.6736401673640167	0.016876224408764892	ENSG00000180353, ENSG00000198125, ENSG00000163041, ENSG00000100348	218	42	16792	7.335954565312363	0.9999999997368363	0.6627753585987667	0.6566385497228521
GOTERM_BP_DIRECT	GO:1903506~regulation of nucleic acid-templated transcription	3	1.2552301255230125	0.01770687190287994	ENSG00000072110, ENSG00000110711, ENSG00000123609	218	16	16792	14.442660550458717	0.999999999912002	0.6749442937097765	0.6686948095087601
UP_KEYWORDS	SCID	3	1.2552301255230125	0.0178940757976125	ENSG00000167286, ENSG00000147168, ENSG00000081237	238	18	20581	14.412464985994399	0.9898090184054662	0.282418459715363	0.2724507493724678
UP_KEYWORDS	Chromatin regulator	9	3.765690376569038	0.018449495859412142	ENSG00000196591, ENSG00000113648, ENSG00000085224, ENSG00000005302, ENSG00000117139, ENSG00000139687, ENSG00000141027, ENSG00000162521, ENSG00000163875	238	287	20581	2.711752993880479	0.9911729982077101	0.282418459715363	0.2724507493724678
UP_KEYWORDS	Redox-active center	4	1.6736401673640167	0.018827897314357533	ENSG00000211450, ENSG00000167004, ENSG00000117450, ENSG00000100348	238	49	20581	7.059166523752358	0.991996523778876	0.282418459715363	0.2724507493724678
KEGG_PATHWAY	hsa04530:Tight junction	6	2.510460251046025	0.020037966592172968	ENSG00000101608, ENSG00000075624, ENSG00000180353, ENSG00000072110, ENSG00000118680, ENSG00000184009	125	87	6879	3.7953103448275862	0.9832402113885815	0.2891192322584957	0.2762376823063845
UP_KEYWORDS	Myosin	4	1.6736401673640167	0.020929488880408475	ENSG00000101608, ENSG00000136286, ENSG00000092841, ENSG00000118680	238	51	20581	6.782336463997363	0.9953575373924137	0.2965010924724534	0.28603634803224914
GOTERM_BP_DIRECT	GO:0006955~immune response	12	5.02092050209205	0.021140367625922103	ENSG00000198805, ENSG00000145649, ENSG00000043462, ENSG00000153283, ENSG00000147168, ENSG00000213658, ENSG00000158488, ENSG00000135535, ENSG00000102245, ENSG00000172349, ENSG00000082074, ENSG00000109861	218	421	16792	2.1955588485257906	0.9999999999990589	0.7827976126627156	0.7755494866195423
GOTERM_BP_DIRECT	GO:0042110~T cell activation	4	1.6736401673640167	0.022747305994960453	ENSG00000198851, ENSG00000213658, ENSG00000244038, ENSG00000160654	218	47	16792	6.555533866874878	0.9999999999998881	0.7923929505804407	0.785055978815807
UP_KEYWORDS	S-nitrosylation	4	1.6736401673640167	0.024313388351254933	ENSG00000196591, ENSG00000147065, ENSG00000164305, ENSG00000026025	238	54	20581	6.405539993775287	0.9980732392294247	0.32631126471421096	0.31479439654782704
GOTERM_BP_DIRECT	GO:0030220~platelet formation	3	1.2552301255230125	0.02460155118675549	ENSG00000071127, ENSG00000072110, ENSG00000164305	218	19	16792	12.162240463544183	0.9999999999999905	0.7923929505804407	0.785055978815807
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	5	2.092050209205021	0.025308645868461863	ENSG00000196591, ENSG00000085224, ENSG00000005302, ENSG00000139687, ENSG00000162521	218	86	16792	4.478344356731385	0.9999999999999962	0.7923929505804407	0.785055978815807
GOTERM_BP_DIRECT	GO:0033206~meiotic cytokinesis	2	0.8368200836820083	0.025679401176217986	ENSG00000115091, ENSG00000138071	218	2	16792	77.02752293577983	0.9999999999999977	0.7923929505804407	0.785055978815807
GOTERM_BP_DIRECT	GO:0030834~regulation of actin filament depolymerization	2	0.8368200836820083	0.025679401176217986	ENSG00000071127, ENSG00000142669	218	2	16792	77.02752293577983	0.9999999999999977	0.7923929505804407	0.785055978815807
GOTERM_BP_DIRECT	GO:0016344~meiotic chromosome movement towards spindle pole	2	0.8368200836820083	0.025679401176217986	ENSG00000115091, ENSG00000138071	218	2	16792	77.02752293577983	0.9999999999999977	0.7923929505804407	0.785055978815807
GOTERM_BP_DIRECT	GO:1902622~regulation of neutrophil migration	2	0.8368200836820083	0.025679401176217986	ENSG00000172936, ENSG00000128340	218	2	16792	77.02752293577983	0.9999999999999977	0.7923929505804407	0.785055978815807
UP_KEYWORDS	Initiation factor	4	1.6736401673640167	0.029256883278607027	ENSG00000100129, ENSG00000100664, ENSG00000110321, ENSG00000139726	238	58	20581	5.963778614894233	0.9994697298018193	0.3730252618022396	0.35985966432686645
GOTERM_BP_DIRECT	GO:0006457~protein folding	7	2.928870292887029	0.029756142064807877	ENSG00000167004, ENSG00000110711, ENSG00000100348, ENSG00000155959, ENSG00000156261, ENSG00000086061, ENSG00000113068	218	180	16792	2.995514780835882	1.0	0.8968362817672327	0.8885322421212398
UP_KEYWORDS	Immunity	12	5.02092050209205	0.030788037577542907	ENSG00000066294, ENSG00000172936, ENSG00000136286, ENSG00000132824, ENSG00000158481, ENSG00000163519, ENSG00000198851, ENSG00000141293, ENSG00000183918, ENSG00000135046, ENSG00000213658, ENSG00000158488	238	500	20581	2.0753949579831934	0.9996448870591054	0.373854742013021	0.3606598687655026
KEGG_PATHWAY	hsa04510:Focal adhesion	9	3.765690376569038	0.03218208469308613	ENSG00000101608, ENSG00000177885, ENSG00000075624, ENSG00000072110, ENSG00000128340, ENSG00000172531, ENSG00000118680, ENSG00000127314, ENSG00000184009	125	206	6879	2.4043106796116502	0.9986500467423133	0.43338540720022656	0.4140761563843749
UP_KEYWORDS	Translation regulation	5	2.092050209205021	0.0332569026542264	ENSG00000142541, ENSG00000198791, ENSG00000155508, ENSG00000110321, ENSG00000120727	238	105	20581	4.117847138855542	0.9998142134455088	0.3854777353103515	0.3718726387699861
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	5	2.092050209205021	0.03359531354018168	ENSG00000142541, ENSG00000008988, ENSG00000109475, ENSG00000177954, ENSG00000071082	218	94	16792	4.097208666796799	1.0	0.9502709204688822	0.9414721156497258
GOTERM_BP_DIRECT	GO:0046854~phosphatidylinositol phosphorylation	5	2.092050209205021	0.03359531354018168	ENSG00000182866, ENSG00000177885, ENSG00000163519, ENSG00000178562, ENSG00000068745	218	94	16792	4.097208666796799	1.0	0.9502709204688822	0.9414721156497258
GOTERM_BP_DIRECT	GO:0001731~formation of translation preinitiation complex	3	1.2552301255230125	0.035195219276625264	ENSG00000100129, ENSG00000100664, ENSG00000139726	218	23	16792	10.04706820901476	1.0	0.9502709204688822	0.9414721156497258
GOTERM_BP_DIRECT	GO:0032733~positive regulation of interleukin-10 production	3	1.2552301255230125	0.035195219276625264	ENSG00000178562, ENSG00000122122, ENSG00000102245	218	23	16792	10.04706820901476	1.0	0.9502709204688822	0.9414721156497258
GOTERM_BP_DIRECT	GO:0043044~ATP-dependent chromatin remodeling	3	1.2552301255230125	0.035195219276625264	ENSG00000196591, ENSG00000075624, ENSG00000162521	218	23	16792	10.04706820901476	1.0	0.9502709204688822	0.9414721156497258
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	9	3.765690376569038	0.03548153554517644	ENSG00000075624, ENSG00000108518, ENSG00000128340, ENSG00000141293, ENSG00000043462, ENSG00000213658, ENSG00000082074, ENSG00000127314, ENSG00000184009	125	210	6879	2.3585142857142856	0.9993227791743295	0.4346970280444269	0.4153293386761109
KEGG_PATHWAY	hsa01130:Biosynthesis of antibiotics	9	3.765690376569038	0.03721456220625379	ENSG00000109107, ENSG00000117054, ENSG00000067225, ENSG00000197894, ENSG00000182054, ENSG00000132196, ENSG00000138801, ENSG00000117448, ENSG00000160752	125	212	6879	2.336264150943396	0.9995290643058504	0.4346970280444269	0.4153293386761109
UP_KEYWORDS	Oxidoreductase	13	5.439330543933055	0.03788566226767219	ENSG00000104325, ENSG00000197894, ENSG00000132196, ENSG00000117448, ENSG00000117139, ENSG00000100938, ENSG00000128918, ENSG00000117054, ENSG00000117450, ENSG00000100612, ENSG00000182054, ENSG00000148834, ENSG00000164039	238	582	20581	1.9315674723497647	0.999945099232062	0.4077051818886427	0.39331558723374943
GOTERM_BP_DIRECT	GO:0090230~regulation of centromere complex assembly	2	0.8368200836820083	0.03827187109598093	ENSG00000163041, ENSG00000139687	218	3	16792	51.35168195718655	1.0	1.0	0.9915057915057915
UP_KEYWORDS	Oxidation	3	1.2552301255230125	0.03837225241304872	ENSG00000075624, ENSG00000184009, ENSG00000143851	238	27	20581	9.608309990662931	0.9999517191923472	0.4077051818886427	0.39331558723374943
KEGG_PATHWAY	hsa04520:Adherens junction	5	2.092050209205021	0.0387353787366321	ENSG00000075624, ENSG00000072110, ENSG00000128340, ENSG00000138795, ENSG00000184009	125	71	6879	3.8754929577464785	0.9996578018543314	0.4346970280444269	0.4153293386761109
GOTERM_BP_DIRECT	GO:0007159~leukocyte cell-cell adhesion	3	1.2552301255230125	0.041039948882008216	ENSG00000147065, ENSG00000149781, ENSG00000102245	218	25	16792	9.243302752293578	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0006336~DNA replication-independent nucleosome assembly	3	1.2552301255230125	0.04408959887270912	ENSG00000085224, ENSG00000163041, ENSG00000162521	218	26	16792	8.887791107974595	1.0	1.0	0.9915057915057915
GOTERM_MF_DIRECT	GO:0003743~translation initiation factor activity	4	1.6736401673640167	0.04576946304289713	ENSG00000100129, ENSG00000100664, ENSG00000110321, ENSG00000139726	222	61	16881	4.986264953478068	0.9999999947652324	1.0	0.9827586206896551
GOTERM_BP_DIRECT	GO:0006412~translation	8	3.3472803347280333	0.04581932769255341	ENSG00000142541, ENSG00000144659, ENSG00000008988, ENSG00000109475, ENSG00000140105, ENSG00000177954, ENSG00000031698, ENSG00000071082	218	253	16792	2.435652899155093	1.0	1.0	0.9915057915057915
KEGG_PATHWAY	hsa04260:Cardiac muscle contraction	5	2.092050209205021	0.045901925409351035	ENSG00000143549, ENSG00000167460, ENSG00000112695, ENSG00000137731, ENSG00000140740	125	75	6879	3.6688000000000005	0.9999245272935661	0.4880099438257321	0.46626692652656576
GOTERM_MF_DIRECT	GO:0046934~phosphatidylinositol-4,5-bisphosphate 3-kinase activity	4	1.6736401673640167	0.04764835692084694	ENSG00000182866, ENSG00000177885, ENSG00000163519, ENSG00000178562	222	62	16881	4.905841325196164	0.9999999976529869	1.0	0.9827586206896551
GOTERM_MF_DIRECT	GO:0019903~protein phosphatase binding	4	1.6736401673640167	0.04956471547243133	ENSG00000182866, ENSG00000177885, ENSG00000168610, ENSG00000141293	222	63	16881	4.8279708279708275	0.9999999989661007	1.0	0.9827586206896551
GOTERM_BP_DIRECT	GO:0006936~muscle contraction	5	2.092050209205021	0.050065516140684246	ENSG00000101608, ENSG00000143549, ENSG00000092841, ENSG00000167460, ENSG00000118680	218	107	16792	3.59941695961588	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0043392~negative regulation of DNA binding	3	1.2552301255230125	0.05043025229205045	ENSG00000196591, ENSG00000145649, ENSG00000138795	218	28	16792	8.25294888597641	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0008356~asymmetric cell division	2	0.8368200836820083	0.05070233175071252	ENSG00000115091, ENSG00000138071	218	4	16792	38.513761467889914	1.0	1.0	0.9915057915057915
KEGG_PATHWAY	hsa01220:Degradation of aromatic compounds	2	0.8368200836820083	0.05311627037727878	ENSG00000197894, ENSG00000117448	125	3	6879	36.688	0.9999837098858257	0.5364743308105157	0.5125720091407402
GOTERM_MF_DIRECT	GO:0000980~RNA polymerase II distal enhancer sequence-specific DNA binding	4	1.6736401673640167	0.05350866226219138	ENSG00000196591, ENSG00000075624, ENSG00000163041, ENSG00000162521	222	65	16881	4.679417879417879	0.9999999998096846	1.0	0.9827586206896551
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	5	2.092050209205021	0.05653483640132442	ENSG00000110711, ENSG00000136827, ENSG00000156261, ENSG00000086061, ENSG00000113068	222	110	16881	3.4563882063882065	0.9999999999483073	1.0	0.9827586206896551
GOTERM_MF_DIRECT	GO:0003723~RNA binding	13	5.439330543933055	0.0573601059279209	ENSG00000102241, ENSG00000101161, ENSG00000198791, ENSG00000048740, ENSG00000155508, ENSG00000008988, ENSG00000110321, ENSG00000173933, ENSG00000071082, ENSG00000169564, ENSG00000109475, ENSG00000127993, ENSG00000031698	222	547	16881	1.807179208458916	0.9999999999637967	1.0	0.9827586206896551
GOTERM_BP_DIRECT	GO:0019083~viral transcription	5	2.092050209205021	0.05739166927397779	ENSG00000142541, ENSG00000008988, ENSG00000109475, ENSG00000177954, ENSG00000071082	218	112	16792	3.4387287024901707	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0034349~glial cell apoptotic process	2	0.8368200836820083	0.06297285796224963	ENSG00000164305, ENSG00000139687	218	5	16792	30.811009174311927	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0043353~enucleate erythrocyte differentiation	2	0.8368200836820083	0.06297285796224963	ENSG00000198125, ENSG00000139687	218	5	16792	30.811009174311927	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0051653~spindle localization	2	0.8368200836820083	0.06297285796224963	ENSG00000115091, ENSG00000138071	218	5	16792	30.811009174311927	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0002192~IRES-dependent translational initiation	2	0.8368200836820083	0.06297285796224963	ENSG00000139726, ENSG00000173933	218	5	16792	30.811009174311927	1.0	1.0	0.9915057915057915
GOTERM_MF_DIRECT	GO:0030884~exogenous lipid antigen binding	2	0.8368200836820083	0.06377394643268286	ENSG00000158481, ENSG00000158488	222	5	16881	30.416216216216217	0.9999999999977511	1.0	0.9827586206896551
GOTERM_MF_DIRECT	GO:0030883~endogenous lipid antigen binding	2	0.8368200836820083	0.06377394643268286	ENSG00000158481, ENSG00000158488	222	5	16881	30.416216216216217	0.9999999999977511	1.0	0.9827586206896551
GOTERM_BP_DIRECT	GO:0042100~B cell proliferation	3	1.2552301255230125	0.0640062966249961	ENSG00000081237, ENSG00000138795, ENSG00000102245	218	32	16792	7.221330275229358	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0097190~apoptotic signaling pathway	4	1.6736401673640167	0.06419610254458821	ENSG00000213190, ENSG00000198851, ENSG00000178562, ENSG00000164305	218	71	16792	4.339578756945342	1.0	1.0	0.9915057915057915
GOTERM_MF_DIRECT	GO:0003712~transcription cofactor activity	4	1.6736401673640167	0.06620736622989848	ENSG00000110711, ENSG00000067955, ENSG00000123609, ENSG00000110031	222	71	16881	4.2839741149600306	0.9999999999992203	1.0	0.9827586206896551
GOTERM_BP_DIRECT	GO:0070555~response to interleukin-1	3	1.2552301255230125	0.06757258401561134	ENSG00000172936, ENSG00000135046, ENSG00000273841	218	33	16792	7.002502085070892	1.0	1.0	0.9915057915057915
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	16	6.694560669456067	0.06787808010783504	ENSG00000182866, ENSG00000177885, ENSG00000075624, ENSG00000178562, ENSG00000180096, ENSG00000136167, ENSG00000026025, ENSG00000123609, ENSG00000139687, ENSG00000172936, ENSG00000168610, ENSG00000117054, ENSG00000183283, ENSG00000117450, ENSG00000184009, ENSG00000109861	222	749	16881	1.6243640168873812	0.9999999999996239	1.0	0.9827586206896551
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	5	2.092050209205021	0.06855855943622047	ENSG00000142541, ENSG00000008988, ENSG00000109475, ENSG00000177954, ENSG00000071082	218	119	16792	3.2364505435201605	1.0	1.0	0.9915057915057915
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	6	2.510460251046025	0.06889087346738763	ENSG00000196591, ENSG00000168610, ENSG00000116815, ENSG00000026025, ENSG00000139687, ENSG00000099341	125	122	6879	2.706491803278688	0.9999994528355496	0.6019786582170993	0.5751578269103969
KEGG_PATHWAY	hsa04144:Endocytosis	9	3.765690376569038	0.06895634033384311	ENSG00000077549, ENSG00000162704, ENSG00000089006, ENSG00000111229, ENSG00000147168, ENSG00000130429, ENSG00000072818, ENSG00000163466, ENSG00000139436	125	241	6879	2.0551369294605806	0.999999460552131	0.6019786582170993	0.5751578269103969
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	8	3.3472803347280333	0.06897949941121775	ENSG00000177885, ENSG00000168610, ENSG00000075624, ENSG00000180353, ENSG00000147065, ENSG00000164305, ENSG00000172531, ENSG00000184009	125	200	6879	2.20128	0.9999994632558827	0.6019786582170993	0.5751578269103969
GOTERM_MF_DIRECT	GO:0017124~SH3 domain binding	5	2.092050209205021	0.07117648345450775	ENSG00000177885, ENSG00000180353, ENSG00000198851, ENSG00000141293, ENSG00000134996	222	119	16881	3.194980694980695	0.9999999999999111	1.0	0.9827586206896551
UP_KEYWORDS	Methylation	18	7.531380753138076	0.07141589726074667	ENSG00000111726, ENSG00000131236, ENSG00000075624, ENSG00000134717, ENSG00000113648, ENSG00000128340, ENSG00000067225, ENSG00000156508, ENSG00000110321, ENSG00000139687, ENSG00000170348, ENSG00000167004, ENSG00000085224, ENSG00000163041, ENSG00000100347, ENSG00000086061, ENSG00000184009, ENSG00000127314	238	1001	20581	1.5549912272601347	0.9999999932919537	0.7284421520596159	0.7027324290457472
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	5	2.092050209205021	0.07152221681787319	ENSG00000158481, ENSG00000198851, ENSG00000167286, ENSG00000158488, ENSG00000160654	125	87	6879	3.1627586206896554	0.9999996910798093	0.6019786582170993	0.5751578269103969
GOTERM_BP_DIRECT	GO:0042985~negative regulation of amyloid precursor protein biosynthetic process	2	0.8368200836820083	0.07508549808645563	ENSG00000078596, ENSG00000136156	218	6	16792	25.675840978593275	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0048341~paraxial mesoderm formation	2	0.8368200836820083	0.07508549808645563	ENSG00000131558, ENSG00000138795	218	6	16792	25.675840978593275	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0046632~alpha-beta T cell differentiation	2	0.8368200836820083	0.07508549808645563	ENSG00000135046, ENSG00000138795	218	6	16792	25.675840978593275	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0006816~calcium ion transport	4	1.6736401673640167	0.07542279745073743	ENSG00000168003, ENSG00000102879, ENSG00000133112, ENSG00000133872	218	76	16792	4.054080154514727	1.0	1.0	0.9915057915057915
GOTERM_MF_DIRECT	GO:0042608~T cell receptor binding	2	0.8368200836820083	0.07603431368852806	ENSG00000198851, ENSG00000160654	222	6	16881	25.346846846846844	0.9999999999999895	1.0	0.9827586206896551
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	8	3.3472803347280333	0.07649357237504656	ENSG00000196591, ENSG00000177885, ENSG00000168610, ENSG00000126561, ENSG00000072110, ENSG00000067225, ENSG00000164305, ENSG00000139687	125	205	6879	2.1475902439024392	0.9999998955606062	0.6180680647903762	0.5905303787353594
GOTERM_BP_DIRECT	GO:0045454~cell redox homeostasis	4	1.6736401673640167	0.07776587560262316	ENSG00000167004, ENSG00000117450, ENSG00000100348, ENSG00000142669	218	77	16792	4.001429762897653	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0006446~regulation of translational initiation	3	1.2552301255230125	0.07864812857963689	ENSG00000100129, ENSG00000100664, ENSG00000110321	218	36	16792	6.418960244648319	1.0	1.0	0.9915057915057915
KEGG_PATHWAY	hsa05221:Acute myeloid leukemia	4	1.6736401673640167	0.07960123458836854	ENSG00000177885, ENSG00000168610, ENSG00000126561, ENSG00000138795	125	56	6879	3.9308571428571426	0.9999999471363015	0.6184403610327094	0.5908860875213511
GOTERM_BP_DIRECT	GO:0014066~regulation of phosphatidylinositol 3-kinase signaling	4	1.6736401673640167	0.08014063775706931	ENSG00000182866, ENSG00000177885, ENSG00000163519, ENSG00000178562	218	78	16792	3.950129381322042	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	5	2.092050209205021	0.08076190595024613	ENSG00000182866, ENSG00000158050, ENSG00000172531, ENSG00000081237, ENSG00000143851	218	126	16792	3.056647735546818	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0038095~Fc-epsilon receptor signaling pathway	6	2.510460251046025	0.08142429890713453	ENSG00000177885, ENSG00000043462, ENSG00000142507, ENSG00000213658, ENSG00000099341, ENSG00000177889	218	178	16792	2.5964333573858367	1.0	1.0	0.9915057915057915
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	5	2.092050209205021	0.08191197171841869	ENSG00000142541, ENSG00000169564, ENSG00000120727, ENSG00000139726, ENSG00000173933	222	125	16881	3.041621621621622	0.9999999999999992	1.0	0.9827586206896551
GOTERM_BP_DIRECT	GO:0007162~negative regulation of cell adhesion	3	1.2552301255230125	0.08245822986556152	ENSG00000111348, ENSG00000135535, ENSG00000110031	218	37	16792	6.245474832630797	1.0	1.0	0.9915057915057915
