Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006552~leucine catabolic process	2	0.8064516129032258	0.06353811531989376	ENSG00000128928, ENSG00000117305	220	5	16792	30.530909090909088	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0010994~free ubiquitin chain polymerization	2	0.8064516129032258	0.06353811531989376	ENSG00000175063, ENSG00000108106	220	5	16792	30.530909090909088	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:1902749~regulation of cell cycle G2/M phase transition	2	0.8064516129032258	0.06353811531989376	ENSG00000075218, ENSG00000166851	220	5	16792	30.530909090909088	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0000226~microtubule cytoskeleton organization	4	1.6129032258064515	0.06561060339404401	ENSG00000092020, ENSG00000129680, ENSG00000170312, ENSG00000151422	220	71	16792	4.300128040973111	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:1902042~negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	3	1.2096774193548387	0.06866172915504631	ENSG00000164104, ENSG00000012048, ENSG00000170633	220	33	16792	6.938842975206611	1.0	1.0	0.9866548042704626
GOTERM_MF_DIRECT	GO:0005525~GTP binding	10	4.032258064516129	0.06934771746040813	ENSG00000167553, ENSG00000128340, ENSG00000168421, ENSG00000088325, ENSG00000156052, ENSG00000188229, ENSG00000138758, ENSG00000084092, ENSG00000254685, ENSG00000198836	224	384	16881	1.9625418526785714	0.9999999999378423	1.0	1.0
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	4	1.6129032258064515	0.07237630864277445	ENSG00000156831, ENSG00000132207, ENSG00000181625, ENSG00000012048	220	74	16792	4.125798525798526	1.0	1.0	0.9866548042704626
GOTERM_MF_DIRECT	GO:0004693~cyclin-dependent protein serine/threonine kinase activity	3	1.2096774193548387	0.0739696179886533	ENSG00000134057, ENSG00000170312, ENSG00000157456	224	34	16881	6.649553571428571	0.9999999999877974	1.0	1.0
GOTERM_BP_DIRECT	GO:0090305~nucleic acid phosphodiester bond hydrolysis	4	1.6129032258064515	0.07469842901594051	ENSG00000187790, ENSG00000132207, ENSG00000154920, ENSG00000181625	220	75	16792	4.070787878787879	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0007098~centrosome cycle	2	0.8064516129032258	0.07575501844382375	ENSG00000170312, ENSG00000012048	220	6	16792	25.44242424242424	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0030422~production of siRNA involved in RNA interference	2	0.8064516129032258	0.07575501844382375	ENSG00000135900, ENSG00000139546	220	6	16792	25.44242424242424	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0010792~DNA double-strand break processing involved in repair via single-strand annealing	2	0.8064516129032258	0.07575501844382375	ENSG00000132207, ENSG00000181625	220	6	16792	25.44242424242424	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0051415~interphase microtubule nucleation by interphase microtubule organizing center	2	0.8064516129032258	0.07575501844382375	ENSG00000204899, ENSG00000275835	220	6	16792	25.44242424242424	1.0	1.0	0.9866548042704626
GOTERM_MF_DIRECT	GO:0017108~5'-flap endonuclease activity	2	0.8064516129032258	0.07669973531748599	ENSG00000132207, ENSG00000181625	224	6	16881	25.12053571428571	0.9999999999953533	1.0	1.0
GOTERM_MF_DIRECT	GO:0010997~anaphase-promoting complex binding	2	0.8064516129032258	0.07669973531748599	ENSG00000117399, ENSG00000166851	224	6	16881	25.12053571428571	0.9999999999953533	1.0	1.0
GOTERM_BP_DIRECT	GO:0007017~microtubule-based process	3	1.2096774193548387	0.07989795713129746	ENSG00000075218, ENSG00000167553, ENSG00000188229	220	36	16792	6.36060606060606	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	5	2.0161290322580645	0.08103321515117168	ENSG00000166851, ENSG00000067992, ENSG00000013441, ENSG00000170312, ENSG00000183765	220	125	16792	3.053090909090909	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0032467~positive regulation of cytokinesis	3	1.2096774193548387	0.08376240564326416	ENSG00000137807, ENSG00000161800, ENSG00000178999	220	37	16792	6.188697788697788	1.0	1.0	0.9866548042704626
GOTERM_MF_DIRECT	GO:0043130~ubiquitin binding	4	1.6129032258064515	0.08431741771049367	ENSG00000113194, ENSG00000154473, ENSG00000131747, ENSG00000101146	224	78	16881	3.864697802197802	0.9999999999996906	1.0	1.0
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	8	3.225806451612903	0.08649451566951999	ENSG00000158290, ENSG00000113194, ENSG00000175063, ENSG00000108106, ENSG00000160087, ENSG00000183765, ENSG00000012048, ENSG00000170633	224	287	16881	2.100671976107516	0.9999999999998579	1.0	1.0
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	4	1.6129032258064515	0.08930563442355381	ENSG00000137807, ENSG00000112984, ENSG00000161800, ENSG00000090889	220	81	16792	3.7692480359147025	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0016032~viral process	8	3.225806451612903	0.09744012833566716	ENSG00000169679, ENSG00000213983, ENSG00000075711, ENSG00000083312, ENSG00000204264, ENSG00000101146, ENSG00000145386, ENSG00000158402	220	299	16792	2.0422012769838855	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0060236~regulation of mitotic spindle organization	2	0.8064516129032258	0.09971489265994075	ENSG00000088325, ENSG00000134222	220	8	16792	19.081818181818182	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:1901409~positive regulation of phosphorylation of RNA polymerase II C-terminal domain	2	0.8064516129032258	0.09971489265994075	ENSG00000082258, ENSG00000221978	220	8	16792	19.081818181818182	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0043304~regulation of mast cell degranulation	2	0.8064516129032258	0.09971489265994075	ENSG00000128340, ENSG00000151422	220	8	16792	19.081818181818182	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0050773~regulation of dendrite development	2	0.8064516129032258	0.09971489265994075	ENSG00000117399, ENSG00000130347	220	8	16792	19.081818181818182	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0085020~protein K6-linked ubiquitination	2	0.8064516129032258	0.09971489265994075	ENSG00000108106, ENSG00000012048	220	8	16792	19.081818181818182	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0046324~regulation of glucose import	2	0.8064516129032258	0.09971489265994075	ENSG00000157500, ENSG00000108443	220	8	16792	19.081818181818182	1.0	1.0	0.9866548042704626
GOTERM_BP_DIRECT	GO:0000278~mitotic cell cycle	3	1.2096774193548387	0.09975848518636792	ENSG00000145241, ENSG00000117724, ENSG00000151422	220	41	16792	5.584922394678491	1.0	1.0	0.9866548042704626
